5	The cosmos is perfect, you know. Its laws are divine, its timing flawless, its design unique.	Satguru Sivaya Subramuniyaswami			Wisdom|
|1582	Simple pūjās may be performed by anyone wishing to invoke grace from God, Mahādevas and devas.	Satguru Sivaya Subramuniyaswami		http://www.himalayanacademy.com/book/living-with-siva/47	Worship,Gods,Siva
|1583	Love and dedication and the outpouring from the highest chakras of spiritual energies of the lay devotee are often greater than any professional priest could summon within himself.	Satguru Sivaya Subramuniyaswami		http://www.himalayanacademy.com/book/living-with-siva/47	Worship
|1584	The Hindu home is considered to be nothing less than an extension of the nearby temple.	Satguru Sivaya Subramuniyaswami		http://www.himalayanacademy.com/book/living-with-siva/47	Hinduism,Worship
|1585	In the Hindu religion, unlike the Western religions, there is no one who stands between man and God.	Satguru Sivaya Subramuniyaswami		http://www.himalayanacademy.com/book/living-with-siva/47	Hinduism,Gods,Siva,Worship
|1586	All Hindus have guardian devas who live on the astral plane and guide, guard and protect their lives.	Satguru Sivaya Subramuniyaswami		http://www.himalayanacademy.com/book/living-with-siva/47	Hinduism,Facing Life
|1587	The great Mahādevas in the temple that the devotees frequent send their deva ambassadors into the homes to live with the devotees. 	Satguru Sivaya Subramuniyaswami		http://www.himalayanacademy.com/book/living-with-siva/47	Hinduism,Gods,Worship,Facing Life
|1588	All Hindus are taught from childhood that the guest is God, and they treat any guest royally who comes to visit. Hindus also treat God as God and devas as Gods when they come to live permanently in the home.	Satguru Sivaya Subramuniyaswami		http://www.himalayanacademy.com/book/living-with-siva/47	Hinduism,Siva,Gods,Worship,Facing Life
|1590	All those who live in the lower nature are restricted from performing pūjā, because when and if they do pūjā, the invocation calls up the demons rather than calling down the devas.	Satguru Sivaya Subramuniyaswami		http://www.himalayanacademy.com/book/living-with-siva/47	Worship,Wisdom,Facing Life
|1592	Of course, God, Gods and the devas do not always remain in the shrine room. They wander freely throughout the house, listening to and observing the entire family, guests and friends. Since the family is living in God’s house, and God is not living in their house, the voice of God is easily heard as their conscience. 	Satguru Sivaya Subramuniyaswami		http://www.himalayanacademy.com/book/living-with-siva/47	Siva,Gods,Worship,Facing Life
|1594	It is often said that worship is not only a performance at a certain time of day in a certain place, but a state of being in which every act, morning to night, is done in Śiva consciousness, in which life becomes an offering to God. Then we can begin to see Śiva in everyone we meet. 	Satguru Sivaya Subramuniyaswami		http://www.himalayanacademy.com/book/living-with-siva/47	Worship,Siva,Facing Life
|1596	If you are worshiping properly, if you take worship to its pinnacle, you are in perfect meditation. 	Satguru Sivaya Subramuniyaswami		http://www.himalayanacademy.com/book/living-with-siva/47	Worship,Meditation
|1597	Yes, truly, worship unreservedly. Perfect this. Then, after initiation, internalize that worship through yoga practices given by a satguru. Through that same internal worship, unreservedly, you will eventually attain the highest goal.	Satguru Sivaya Subramuniyaswami		http://www.himalayanacademy.com/book/living-with-siva/47	Worship,Meditation,Guru
|1598	Prior to finding the satguru, we are free to study all the scriptures of the world, of all religions, relate and interrelate them in our mind, manipulate their meanings and justify their final conclusions. We are free to study all of the sects and sampradāyas, all denominations, lineages and teachings, everything under the banner of Hinduism.	Satguru Sivaya Subramuniyaswami		http://www.himalayanacademy.com/book/living-with-siva/51	Guru
|1599	Scriptures within Hinduism are voluminous. The methods of teaching are awesome in their multiplicity.	Satguru Sivaya Subramuniyaswami		http://www.himalayanacademy.com/book/living-with-siva/51	Hinduism
|1600	Have full faith that when your guru does appear, after you have made yourself ready through the ten restraints and the first five practices, you will know in every nerve current of your being that this is your guide on the path.	Satguru Sivaya Subramuniyaswami		http://www.himalayanacademy.com/book/living-with-siva/51	Guru
|1602	Siddhānta śravaṇa is a discipline, an ancient traditional practice in satguru lineages, to carry the devotee from one chakra in consciousness to another.	Satguru Sivaya Subramuniyaswami		http://www.himalayanacademy.com/book/living-with-siva/51	Guru,Hinduism
|1604	Siddhānta śravaṇa is more than just focusing on a single doctrine. It is developing through scriptural study an entirely new mind fabric, subconsciously and consciously, which will entertain an explanation for all future prārabdha karmas and karmas created in this life to be experienced for the duration of the physical life of the disciple.	Satguru Sivaya Subramuniyaswami		http://www.himalayanacademy.com/book/living-with-siva/51	Karma,Hinduism
|1605	Siddhānta śravaṇa literally means “scriptural listening.” It is one thing to read the Vedas, Upanishads and Yoga Sūtras, but it is quite another to hear their teachings from one who knows, because it is through hearing that the transmission of subtle knowledge occurs, from knower to seeker.	Satguru Sivaya Subramuniyaswami		http://www.himalayanacademy.com/book/living-with-siva/51	Guru,Hinduism
|1606	Because sound is the first creation, knowledge is transferred through sound of all kinds. It is important that one listen to the highest truths of a sampradāya from one who has realized them.	Satguru Sivaya Subramuniyaswami		http://www.himalayanacademy.com/book/living-with-siva/51	Wisdom,Guru
|1608	One must come to the guru open, like a child, ready and willing to absorb, and to go through many tests. And this is why one must choose one’s guru wisely and be ready for such an event in one’s life.	Satguru Sivaya Subramuniyaswami		http://www.himalayanacademy.com/book/living-with-siva/51	Guru
|1609	Sampradāya actually means an orally transmitted tradition, unwritten and unrecorded in any other way. 	Satguru Sivaya Subramuniyaswami		http://www.himalayanacademy.com/book/living-with-siva/51	Guru,Hinduism
|1610	But really potent sampradāya is listening, actually listening, to the guru’s words, his explanations. It stimulates thought. Once-remembered words take on new meanings. Old knowledge is burnt out and replaced with new. This is sampradāya.	Satguru Sivaya Subramuniyaswami		http://www.himalayanacademy.com/book/living-with-siva/51	Guru,Hinduism
|1611	Are you ready for a satguru? Perhaps not. When you are ready, and he comes into your life through a dream, a vision or a personal meeting, the process begins.	Satguru Sivaya Subramuniyaswami		http://www.himalayanacademy.com/book/living-with-siva/51	Guru
|1612	The devotee takes one step toward the guru—a simple meeting, a simple dream. The guru is bound to take nine steps toward the devotee, not ten, not eleven or twelve, only nine, and then wait for the devotee to take one more step.	Satguru Sivaya Subramuniyaswami		http://www.himalayanacademy.com/book/living-with-siva/51	Guru
|1614	When a spiritual experience comes, a real awakening of light, a flash of realization, a knowing that has never been seen in print, or if it had been is long-since forgotten, it gives great courage to the devotee to find that it had already been experienced and written about by others within his chosen sampradāya.	Satguru Sivaya Subramuniyaswami		http://www.himalayanacademy.com/book/living-with-siva/51	Guru
|1616	Life is long; there are apparently many years ahead. But time is short. One never knows when he is going to die. 	Satguru Sivaya Subramuniyaswami		http://www.himalayanacademy.com/book/living-with-siva/51	Wisdom,Facing Life
|1617	The purpose of sampradāya is to restrict and narrow down, to reach out to an attainable goal.	Satguru Sivaya Subramuniyaswami		http://www.himalayanacademy.com/book/living-with-siva/51	Guru,Wisdom
|1620	The yamas and niyamas are the core of Hindu disciplines and restraints for individuals, groups, communities and nations. 	Satguru Sivaya Subramuniyaswami		http://www.himalayanacademy.com/book/living-with-siva/51	Hinduism,Wisdom,Facing Life
|1622	Since the sampradāyas are all based on Hinduism, which is based on the Vedas, any teacher of Indian spirituality who rejects the Vedas is therefore not a Hindu and should not be considered as such.	Satguru Sivaya Subramuniyaswami		http://www.himalayanacademy.com/book/living-with-siva/51	Hinduism,Guru
|1625	What one has merely memorized is not transforming and is forgotten perhaps shortly after death. Let there be no mistake that siddhānta śravaṇa, scriptural listening, is the only way; and when the seeker is ready, the guru will appear and enter his life.	Satguru Sivaya Subramuniyaswami		http://www.himalayanacademy.com/book/living-with-siva/51	Hinduism,Wisdom,Guru
|1626	Cognition means understanding; but deeper than understanding, it is seeing through to the other side of the results that a thought, a word or an action would have in the future, before the thought, word or action has culminated.	Satguru Sivaya Subramuniyaswami		http://www.himalayanacademy.com/book/living-with-siva/51	Wisdom
|1627	Mati is the development of a spiritual will and intellect through the grace of a satguru, an enlightened master. Mati can only come this way.	Satguru Sivaya Subramuniyaswami		http://www.himalayanacademy.com/book/living-with-siva/51	Guru,Wisdom
|1628	The guru’s guidance is supreme in the life of the dedicated devotee who is open for training.	Satguru Sivaya Subramuniyaswami		http://www.himalayanacademy.com/book/living-with-siva/51	Guru
|1629	The verbal lineages of the many sampradāyas have withstood the tests of time, turmoil, decay and ravage of external hostility. 	Satguru Sivaya Subramuniyaswami		http://www.himalayanacademy.com/book/living-with-siva/51	Guru
|1632	To say, “I have awakened my throat chakra,” “I now live in my third eye” or “I am developing my sahasrāra chakra,” without being able to admit to being under a guru, a satguru who knows and is personally directing the devotee, is foolishness, a matter of imagination.	Satguru Sivaya Subramuniyaswami		http://www.himalayanacademy.com/book/living-with-siva/51	Guru
|1633	It is in the heart chakra, the chakra of cognition, that seekers see through the veils of ignorance, illusion, māyā’s interacting preservation, creation and destruction, and gain a unity with and love for the universe.	Satguru Sivaya Subramuniyaswami		http://www.himalayanacademy.com/book/living-with-siva/51	Wisdom
|1635	Coming under a satguru, one performs according to the guru’s direction with full faith and confidence. This is why scriptures say a guru must be carefully chosen, and when one is found, to follow him with all your heart, to obey and fulfill his every instruction better than he would have expected you to.	Satguru Sivaya Subramuniyaswami		http://www.himalayanacademy.com/book/living-with-siva/51	Guru
|1638	The three malas that bind us are: māyā, the ever-perpetuating dance of creation, preservation and dissolution; karma (our prārabdha karma, brought with us to face in this life, along with the karma we are creating now and will create in the future); and āṇava, the ego, ignorance or sense of separateness.	Satguru Sivaya Subramuniyaswami		http://www.himalayanacademy.com/book/living-with-siva/51	Wisdom,Karma
|1639	Māyā can be understood, seen through and adjusted to through the heart-chakra powers of cognition, contentment and compassion. 	Satguru Sivaya Subramuniyaswami		http://www.himalayanacademy.com/book/living-with-siva/51	Facing Life,Wisdom
|1640	Karmas can be harnessed through regular forms of disciplinary practices of body, mind and emotions, and the understanding of the law of karma itself as a force that is sent out through thought, feeling and action and most often returns to us through other peoples’ thought, feeling and action.	Satguru Sivaya Subramuniyaswami		http://www.himalayanacademy.com/book/living-with-siva/51	Sadhana,Wisdom,Facing Life,Karma
|1641	But it is the āṇava mala, the mala of personal ego, that is the binding chain which cannot be so easily dealt with. It is the last to go. It is only at the point of death, before the greatest mahāsamādhi of the greatest ṛishi, that the āṇava mala chain is finally broken.	Satguru Sivaya Subramuniyaswami		http://www.himalayanacademy.com/book/living-with-siva/51	Wisdom
|1642	The wise say, “Pride goes before a fall.” And the still wiser know that “spiritual pride is the most difficult pride to deal with, to eliminate, to rise above in a lifetime.” The spiritually proud never open themselves to a satguru. The mystically humble do.	Satguru Sivaya Subramuniyaswami		http://www.himalayanacademy.com/book/living-with-siva/51	Wisdom,Guru
|1643	Spiritual pride is the most difficult pride to deal with, to eliminate, to rise above in a lifetime.	Satguru Sivaya Subramuniyaswami		http://www.himalayanacademy.com/book/living-with-siva/51	Wisdom
|1644	The spiritually proud never open themselves to a satguru. The mystically humble do. 	Satguru Sivaya Subramuniyaswami		http://www.himalayanacademy.com/book/living-with-siva/51	Wisdom,Guru
|1645	Acute intelligence, of course, means “see-through” or panoramic intelligence which cognizes the entire picture rather than only being aware of one of its parts.	Satguru Sivaya Subramuniyaswami		http://www.himalayanacademy.com/book/living-with-siva/51	Wisdom
|1646	The intellect, like the emotions, is a force, disciplined or undisciplined, propelled by right knowledge or wrong knowledge.	Satguru Sivaya Subramuniyaswami		http://www.himalayanacademy.com/book/living-with-siva/51	Wisdom
|1648	The intellect is a neutral tool which can be used for bad or for good purposes.	Satguru Sivaya Subramuniyaswami		http://www.himalayanacademy.com/book/living-with-siva/51	Wisdom
|1650	Mati, in summary, is the harnessing of the intellect by the soul to live a spiritual life.	Satguru Sivaya Subramuniyaswami		http://www.himalayanacademy.com/book/living-with-siva/51	Wisdom
|1653	There is no reason to believe that developing and unfolding the ten petals of the maṇipūra chakra comes easily. To develop an indomitable will capable of the accomplishments needed as a prerequisite to make the upward climb to the anāhata, viśuddha, ājÑā and sahasrāra chakras, and to sustain the benign attitudes of humility, is certainly not an easy task.	Satguru Sivaya Subramuniyaswami		http://www.himalayanacademy.com/book/living-with-siva/51	Wisdom
|1654	Willpower is the muscle of the mind.	Satguru Sivaya Subramuniyaswami		http://www.himalayanacademy.com/book/living-with-siva/51	Wisdom
|1655	The maṇipūra chakra is the sun center of the physical body and of the astral body, the place where all nerve currents of these two bodies meet and merge. It emanates the power of life. 	Satguru Sivaya Subramuniyaswami		http://www.himalayanacademy.com/book/living-with-siva/51	Wisdom
|1657	The more you use your personal, individual willpower in your religious service, in your business life, your personal life, your home life, your temple life, in fulfilling all the yamas and niyamas, the more willpower you have. It is an accumulative, ever-growing bank account.	Satguru Sivaya Subramuniyaswami		http://www.himalayanacademy.com/book/living-with-siva/51	Wisdom,Facing Life
|1658	Taking a vow is a sacred trust between yourself, your outer self, your inner self, your loved ones and closest friends. 	Satguru Sivaya Subramuniyaswami		http://www.himalayanacademy.com/book/living-with-siva/55	Wisdom
|1659	A vow is a sacred trust between you and your guardian devas, the devas that surround the temple you most frequent and the Mahādevas.	Satguru Sivaya Subramuniyaswami		http://www.himalayanacademy.com/book/living-with-siva/55	Gods,Wisdom
|1660	A vrata is a sacred trust with God, Gods and guru made at a most auspicious time in one’s life. Vrata is a binding force, binding the external mind to the soul and the soul to the Divine.	Satguru Sivaya Subramuniyaswami		http://www.himalayanacademy.com/book/living-with-siva/55	Wisdom,Guru,Gods
|1661	Vratas give the strength to withstand the temptations of the instinctive forces that naturally come up as one goes on through life—not to suppress them but to rechannel them into a lifestyle fully in accord with the yamas and niyamas. 	Satguru Sivaya Subramuniyaswami		http://www.himalayanacademy.com/book/living-with-siva/55	Facing Life,Wisdom
|1662	Many people think that initiation is like a graduation, the end of study. This is not true. Initiation is the beginning of study, the beginning of sādhana, the beginning of learning.	Satguru Sivaya Subramuniyaswami		http://www.himalayanacademy.com/book/living-with-siva/55	Guru
|1664	In taking a vrata, at the moment it is heard by priests, elders and all community members, when one hears oneself taking it, and all three worlds rejoice, a balanced scale has been created.	Satguru Sivaya Subramuniyaswami		http://www.himalayanacademy.com/book/living-with-siva/55	Wisdom
|1665	Yes, the only failure is that experienced by the one who quits, gives up, turns his back on the path and walks the other way, into the realms of darkness, beyond even the reach of the Gods. 	Satguru Sivaya Subramuniyaswami		http://www.himalayanacademy.com/book/living-with-siva/55	Wisdom,Facing Life
|1666	A religious vrata is a contract between yourself, the religious community, the devas and the Gods and your guru	Satguru Sivaya Subramuniyaswami		http://www.himalayanacademy.com/book/living-with-siva/55	Wisdom,Facing Life,Gods,Guru
|1668	A vow is never only to oneself. This is important to remember. A vow is always to God, Gods and guru, community and respected elders.	Satguru Sivaya Subramuniyaswami		http://www.himalayanacademy.com/book/living-with-siva/55	Wisdom,Gods,Guru
|1669	The simplest of mantras is Aum, pronounced “AA, OO, MMM.” The AA balances the physical forces when pronounced separately from the OO and the MMM, as the OO balances the astral and mental bodies. The MMM brings the spiritual body into the foreground. And when pronounced all together, AA-OO-MMM, all three bodies are harmonized.	Satguru Sivaya Subramuniyaswami		http://www.himalayanacademy.com/book/living-with-siva/55	Sadhana
|1670	Aum is a safe mantra which may be performed without a guru’s guidance by anyone of any religious background living on this planet, as it is the primal sound of the universe itself. 	Satguru Sivaya Subramuniyaswami		http://www.himalayanacademy.com/book/living-with-siva/55	Sadhana
|1671	It is the śakti of the guru, of the Gods and the devas that give power to the mantra.	Satguru Sivaya Subramuniyaswami		http://www.himalayanacademy.com/book/living-with-siva/55	Sadhana,Gods,Guru
|1672	There is no way that mantras can be sold and be effective. There is no way that the dīkshā of mantra initiation, which permits japa, could be effective for someone who was not striving to fulfill the first seventeen of the yamas and niyamas.	Satguru Sivaya Subramuniyaswami		http://www.himalayanacademy.com/book/living-with-siva/55	Sadhana,Guru
|1673	There is no way a mantra can be learned from a book and be effective. Therefore, approach the guru cautiously and with a full heart. 	Satguru Sivaya Subramuniyaswami		http://www.himalayanacademy.com/book/living-with-siva/55	Sadhana,Guru
|1674	You, the guru, your family and your friends will all know when you are on the threshold of mantra dīkshā, which when performed by an established guru is called guru dīkshā.	Satguru Sivaya Subramuniyaswami		http://www.himalayanacademy.com/book/living-with-siva/55	Sadhana,Guru
|1675	To atone for misdeeds, penance is obligatory. We must quickly mitigate future effects of the causes we have set into action.	Satguru Sivaya Subramuniyaswami		http://www.himalayanacademy.com/book/living-with-siva/55	Karma,Facing Life
|1677	Tapas is walking through the rain, completely drenched, and when the storm stops, not being wet.	Satguru Sivaya Subramuniyaswami		http://www.himalayanacademy.com/book/living-with-siva/55	Facing Life,Karma
|1679	Tapas is a mind in turmoil, insane unto its very self. A psychic surgery is being performed by the Gods themselves. When the operation is over, the patient has been cut loose of the dross of all past lives.	Satguru Sivaya Subramuniyaswami		http://www.himalayanacademy.com/book/living-with-siva/55	Karma,Facing Life
|1680	Truly, tapas in its fullest form is sought for only by the renunciate under the guidance of a satguru	Satguru Sivaya Subramuniyaswami		http://www.himalayanacademy.com/book/living-with-siva/55	Karma,Facing Life,Guru
|1681	Sacrifice may be the least-practiced austerity, and the most important. It is the act of giving up to a greater power a cherished possession (be it money, time, intelligence or a physical object) to manifest a greater good. 	Satguru Sivaya Subramuniyaswami		http://www.himalayanacademy.com/book/living-with-siva/55	Facing Life
|1682	Let’s worship the Earth. It is a being—intelligent and always giving. Our physical bodies are sustained by her abundance.	Satguru Sivaya Subramuniyaswami		http://www.himalayanacademy.com/book/living-with-siva/55	Worship,Wisdom
|1683	We must remember that the yamas are restraints, ten clues as to what forces to restrain and how to restrain them.	Satguru Sivaya Subramuniyaswami		http://www.himalayanacademy.com/book/living-with-siva/55	Facing Life,Wisdom,Sadhana
|1684	Austerity is the powerful bath of fire and bright rays of showering light that washes the soul clean of the dross of its many past lives, and of the current life, which have held it in the bondage of ignorance, misgiving, unforgivingness and the self-perpetuating ignorance of the truths of the Sanātana Dharma. 	Satguru Sivaya Subramuniyaswami		http://www.himalayanacademy.com/book/living-with-siva/55	Facing Life,Karma,Sadhana
|1685	Austerities should be assigned by a guru, a swāmī or a qualified elder of the community. One should submit to wise guidance, because these sādhanas, penances, tapas and sacrifices lift our consciousness so that we can deal with, learn to live with, the perfection of the self-luminous, radiant, eternal being of the soul within. 	Satguru Sivaya Subramuniyaswami		http://www.himalayanacademy.com/book/living-with-siva/55	Wisdom,Facing Life,Guru,Karma,Sadhana
|1686	Yes, austerities are a vital part of all sects of Hinduism. They are a call of the soul to bring the outer person into the perfection that the soul is now, has always been and will always be.	Satguru Sivaya Subramuniyaswami		http://www.himalayanacademy.com/book/living-with-siva/55	Facing Life,Karma,Hinduism,Sadhana
|1687	The masculine and feminine forces, partly sexual but more broadly tantric, can either create or destroy, bring peace or contention, foster happiness or misery, depending on how consciously they are understood and utilized.	Satguru Sivaya Subramuniyaswami		http://www.himalayanacademy.com/book/living-with-siva/59	Facing Life,Wisdom
|1688	Hindu ideals of manhood and womanhood and their interaction are among the most subtle, insightful and graceful in all the world. When followed, these principles strengthen man and woman, sustain a joyous and balanced marriage, stabilize the family and assist husband and wife in their mutual spiritual and worldly goals.	Satguru Sivaya Subramuniyaswami		http://www.himalayanacademy.com/book/living-with-siva/59	Facing Life,Hinduism,Wisdom,Sadhana
|1689	What is religious life? It is the balance of two forces, the odic force and the actinic force.	Satguru Sivaya Subramuniyaswami		http://www.himalayanacademy.com/book/living-with-siva/59	Hinduism
|1691	Brahmacharya, the yoga of celibacy, is a traditional practice in Śaivite Hinduism. It allows the adolescent or young adult to use his vital energies to prepare for a rewarding life, to develop his mind and talents for his chosen vocation. 	Satguru Sivaya Subramuniyaswami		http://www.himalayanacademy.com/book/living-with-siva/59	Wisdom,Hinduism,Facing Life,Sadhana
|1692	The first of the four stages, or āśramas, of life is actually called the brahmacharya āśrama. Love, including sex, is one of the legitimate four goals of life, according to our religion. Sex is not bad. Its place, however, is properly within the confines of a sanctified marriage.	Satguru Sivaya Subramuniyaswami		http://www.himalayanacademy.com/book/living-with-siva/59	Facing Life,Wisdom,Hinduism,Sadhana
|1693	The goal of the brahmachārī and brahmachāriṇī is not to become fearful of sex, but to understand sex and the sexual impulses in a balanced way. 	Satguru Sivaya Subramuniyaswami		http://www.himalayanacademy.com/book/living-with-siva/59	Facing Life,Wisdom,Hinduism,Sadhana
|1694	During the time of brahmacharya, the goal is to control the sex urges and transmute those vital energies into the brain to gain a great mental and spiritual strength. Yes, this vital life force must be focused on studies and spiritual pursuits.	Satguru Sivaya Subramuniyaswami		http://www.himalayanacademy.com/book/living-with-siva/59	Facing Life,Hinduism,Wisdom,Sadhana
|1695	Brahmacharya maintained until marriage, and faithfulness thereafter, helps enable the devotee to merit a good wife or husband, a happy, stable marriage and secure, well-adjusted children.	Satguru Sivaya Subramuniyaswami		http://www.himalayanacademy.com/book/living-with-siva/59	Facing Life,Hinduism,Wisdom,Sadhana
|1696	For the individual preparing for monastic life, brahmacharya is essential in harnessing and transmuting the powerful sexual life energies into spiritual and religious concerns. 	Satguru Sivaya Subramuniyaswami		http://www.himalayanacademy.com/book/living-with-siva/59	Facing Life,Hinduism,Wisdom,Sadhana
|1698	The connection formed between a man and a woman during intercourse makes a psychic, astral, umbilical-cord-like tube in the lower astral-plane world which lasts for twelve years or more.	Satguru Sivaya Subramuniyaswami		http://www.himalayanacademy.com/book/living-with-siva/59	Wisdom,Facing Life,Karma,Hinduism
|1702	Ideally, brahmacharya begins at puberty for virgins and continues on until marriage.	Satguru Sivaya Subramuniyaswami		http://www.himalayanacademy.com/book/living-with-siva/59	Sadhana,Hinduism,Facing Life,Wisdom
|1705	It is the virgins performing brahmacharya sādhana since puberty who can, if they persist, live in “Brahm,” or God consciousness, most of the time, even without performing intense sādhanas. This is because they have never consciously entered into worldly consciousness. Instead they look out into it as if through a veil. 	Satguru Sivaya Subramuniyaswami		http://www.himalayanacademy.com/book/living-with-siva/59	Wisdom,Facing Life,Hinduism,Sadhana
|1706	The force of kuṇḍalinī flows as a river through men and women. Sexual intercourse gives that river an outlet, creates a channel, a psychic-astral tube between their mūlādhāra chakras.	Satguru Sivaya Subramuniyaswami		http://www.himalayanacademy.com/book/living-with-siva/59	Wisdom,Facing Life
|1708	Man’s ultimate quest, the final evolutionary frontier, is within man himself. It is the Truth spoken by Vedic ṛishis as the Self within man, attainable through control of the mind and purification.	Satguru Sivaya Subramuniyaswami		http://www.himalayanacademy.com/book/merging-with-siva/27	Hinduism,The Self,Sadhana
|1709	It is karma that keeps us from knowing of and reaching life’s final goal, yet it is wrong to even call it a goal. It is what is known by the knower to have always existed. It is not a matter of becoming the Self, but of realizing that you never were not the Self. 	Satguru Sivaya Subramuniyaswami		http://www.himalayanacademy.com/book/merging-with-siva/27	Karma,The Self,Hinduism
|1710	And what is that Self? It is Paraśiva. It is God. It is That which is beyond the mind, beyond thought, feeling and emotion, beyond time, form and space.	Satguru Sivaya Subramuniyaswami		http://www.himalayanacademy.com/book/merging-with-siva/27	The Self
|1711	Every soul’s ultimate goal, in this life or another, is to realize its oneness with God. 	Satguru Sivaya Subramuniyaswami		http://www.himalayanacademy.com/book/merging-with-siva/26	The Self,Siva
|1712	When karma is controlled through yoga and dharma well performed, and the energies are transmuted to their ultimate state, the Vedic Truth of life discovered by the ṛishis so long ago becomes obvious. ¶That goal is to realize God Śiva in His absolute, or transcendent, state, which when realized is your own ultimate state—timeless, formless, spaceless Truth.	Satguru Sivaya Subramuniyaswami		http://www.himalayanacademy.com/book/merging-with-siva/27	Karma,Siva,The Self,Hinduism,Sadhana
|1713	That Truth lies beyond the thinking mind, beyond the feeling nature, beyond action or any movement of the vṛittis, the waves of the mind. 	Satguru Sivaya Subramuniyaswami		http://www.himalayanacademy.com/book/merging-with-siva/27	The Self
|1715	One comes back and back again into flesh simply to realize Paraśiva. Nothing more. 	Satguru Sivaya Subramuniyaswami		http://www.himalayanacademy.com/book/merging-with-siva/27	The Self
|1716	The Self, or Paraśiva, is an experience only after it has been experienced. Yet, it is not an experience at all, but the only possible nonexperience, which registers in its aftermath upon the mind of man. Prior to that, it is a goal. After realization, one thing is lost, the desire for the Self. 	Satguru Sivaya Subramuniyaswami		http://www.himalayanacademy.com/book/merging-with-siva/27	The Self
|1717	The clouding of the mirror of the mind—that reflective pond of awareness which when calm sees clearly—or the ripples of disturbance on the mind’s surface distort seeing and confuse understanding. 	Satguru Sivaya Subramuniyaswami		http://www.himalayanacademy.com/book/merging-with-siva/27	Wisdom,Karma,Facing Life
|1718	Paraśiva is an experience that can be likened to the hand feeling and the eyes seeing one’s own face for the first time. But it is not experience of one thing discovering another, as in the discovery of one’s face. It is the Self experiencing itself. Experience, experienced and experiencer are one and the same.	Satguru Sivaya Subramuniyaswami		http://www.himalayanacademy.com/book/merging-with-siva/27	The Self
|1720	When the soul is spiritually mature, we know when we’re ready to know the Self. 	Satguru Sivaya Subramuniyaswami		http://www.himalayanacademy.com/book/merging-with-siva/27	The Self,Wisdom
|1721	Worship of Lord Gaṇeśa sets the path of dharma.	Satguru Sivaya Subramuniyaswami		http://www.himalayanacademy.com/book/merging-with-siva/27	Hinduism,Worship,Gods
|1723	To live the perfect life of the gṛihastha dharma, of family life, brings as its fulfillment the all-knowing bliss of Sat­chid­ānanda, realizing ourself not as formless Paraśiva but as the pure consciousness that sustains and pervades all forms in the universe.	Satguru Sivaya Subramuniyaswami		http://www.himalayanacademy.com/book/merging-with-siva/27	Facing Life,Wisdom,Siva,Hinduism
|1724	Yes, there is a sense of urgency on the path of enlightenment, but only when we are unburdened of karma, only when we are walking the path of dharma. Only then can true yoga be practiced and perfected. 	Satguru Sivaya Subramuniyaswami		http://www.himalayanacademy.com/book/merging-with-siva/27	Karma,Facing Life,Wisdom
|1725	In each birth we must fulfill more goals leading to the one ultimate goal which after many births well lived will loom before us as the only goal worthy of striving for in this lifetime.	Satguru Sivaya Subramuniyaswami		http://www.himalayanacademy.com/book/merging-with-siva/27	The Self,Facing Life
|1726	All other desires, all other aims and ambitions pale under the brilliance of even the thought of realization of Sat­chid­ānanda and Paraśiva.	Satguru Sivaya Subramuniyaswami		http://www.himalayanacademy.com/book/merging-with-siva/27	Siva,The Self
|1727	In fulfillment of our duties to parents, relations and the community at large, become a good householder, be a good citizen, live a rewarding physical, emotional and intellectual existence.	Satguru Sivaya Subramuniyaswami		http://www.himalayanacademy.com/book/merging-with-siva/27	Wisdom,Facing Life
|1728	Being content with what you have does not mean you cannot discriminate and seek to progress in life. It doesn’t mean you should not use your willpower and fulfill your plans. ¶It does mean you should not become upset while you are striving toward your goals, frustrated or unhappy if you do not get what you want.	Satguru Sivaya Subramuniyaswami		http://www.himalayanacademy.com/book/living-with-siva/43	
|1729	Still other goals must be met: quieting the energies, the prāṇas, through prā­ṇā­yāma, purifying or refining mind and emotion, quelling the ever-constant movement of the restless external mind and its immediate subconscious, where memories are stored, preserved memories which give rise to fear, anger, hatred and jealousy.	Satguru Sivaya Subramuniyaswami		http://www.himalayanacademy.com/book/merging-with-siva/27	Sadhana,Karma,Facing Life
|1730	It is our past that colors and conditions, actually creates, the future. 	Satguru Sivaya Subramuniyaswami		http://www.himalayanacademy.com/book/merging-with-siva/27	Wisdom,Facing Life,Karma
|1733	Ours is the path of not only endeavoring to awaken the higher nature, but at the same time and toward the same end dealing positively and consciously with the remnants of the lower nature, replacing charity for greed and dealing with, rather than merely suppressing, jealousy, hatred and anger.	Satguru Sivaya Subramuniyaswami		http://www.himalayanacademy.com/book/merging-with-siva/27	Facing Life,Wisdom
|1735	While living in a normal agitated state of fears, worries and doubts, seeing the deeper truths is impossible. 	Satguru Sivaya Subramuniyaswami		http://www.himalayanacademy.com/book/merging-with-siva/27	Wisdom,Facing Life,Karma
|1736	This wrong identification of who we are must be unlearned.	Satguru Sivaya Subramuniyaswami		http://www.himalayanacademy.com/book/merging-with-siva/27	Facing Life,Wisdom
|1737	Before we actually begin serious sādhana, we must understand ourselves better, understand the three phases of the mind: instinctive, intellectual and superconscious. 	Satguru Sivaya Subramuniyaswami		http://www.himalayanacademy.com/book/merging-with-siva/27	Sadhana,Wisdom,Facing Life
